image,label
final_dataset/train/clean/03007_04.jpg,0
final_dataset/train/clean/01378_05.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-19 at 10.25.03 AM (15).jpeg,0
final_dataset/train/clean/01016_06.jpg,0
final_dataset/train/clean/clean_train02281.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (13).jpeg,0
final_dataset/train/clean/4950d68a-f310-4b3c-b980-91645b260aa9.jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-24 at 8.52.37 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 5.07.37 PM (7).jpeg,0
final_dataset/train/clean/clean_train01993.jpg,0
final_dataset/train/clean/clean_train04141.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.18.10 PM (3).jpeg,0
final_dataset/train/clean/clean_train00469.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 9.06.57 AM (4).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 10.19.28 AM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-19 at 10.25.03 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.00.33 PM (1).jpeg,0
final_dataset/train/clean/clean_train02929.jpg,0
final_dataset/train/clean/00944_01.jpg,0
final_dataset/train/clean/02740_07.jpg,0
final_dataset/train/clean/clean_train01549.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.15.38 AM.jpeg,0
final_dataset/train/clean/clean_train04357.jpg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.00.35 PM (2).jpeg,0
final_dataset/train/clean/00595_04.jpg,0
final_dataset/train/clean/clean_train201069.jpg,0
final_dataset/train/clean/02357_01.jpg,0
final_dataset/train/clean/clean_train Image 2020-12-17 at 10.28.20 PM (5).jpeg,0
final_dataset/train/clean/clean_train01213.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.03.36 PM (3).jpeg,0
final_dataset/train/clean/clean_train01561.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-19 at 12.21.09 PM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-06-29 at 8.55.44 AM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 10.16.12 AM (6).jpeg,0
final_dataset/train/clean/01655_06.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-11 at 8.24.43 PM (13).jpeg,0
final_dataset/train/clean/01999_01.jpg,0
final_dataset/train/clean/00948_01.jpg,0
final_dataset/train/clean/clean_train200217.jpg,0
final_dataset/train/clean/clean_train04237.jpg,0
final_dataset/train/clean/clean_train200565.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 10.19.13 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 10.19.14 AM.jpeg,0
final_dataset/train/clean/clean_10.jpg,0
final_dataset/train/clean/clean_train Image 2020-06-29 at 1.55.30 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.25.30 PM (5).jpeg,0
final_dataset/train/clean/01887_01.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-14 at 9.17.47 AM (4).jpeg,0
final_dataset/train/clean/01525_01.jpg,0
final_dataset/train/clean/clean_38.jpg,0
final_dataset/train/clean/clean_train04021.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-11 at 8.24.43 PM (8).jpeg,0
final_dataset/train/clean/clean_train01165.jpg,0
final_dataset/train/clean/clean_train200997.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.43.46 AM.jpeg,0
final_dataset/train/clean/clean_train100085.jpg,0
final_dataset/train/clean/clean_train04009.jpg,0
final_dataset/train/clean/clean_train03001.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-27 at 3.44.11 PM (5).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-14 at 10.03.55 AM.jpeg,0
final_dataset/train/clean/clean_train03997.jpg,0
final_dataset/train/clean/03123_00.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.43.46 AM (1).jpeg,0
final_dataset/train/clean/00903_01.jpg,0
final_dataset/train/clean/clean_39.jpg,0
final_dataset/train/clean/clean_train Image 2020-12-27 at 3.31.16 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-12 at 6.25.08 PM (4).jpeg,0
final_dataset/train/clean/clean_11.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-14 at 9.17.48 AM (5).jpeg,0
final_dataset/train/clean/clean_train01825.jpg,0
final_dataset/train/clean/clean_train Image 2020-09-21 at 8.53.15 AM (2).jpeg,0
final_dataset/train/clean/clean_train03565.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 3.38.05 PM (11).jpeg,0
final_dataset/train/clean/clean_train03217.jpg,0
final_dataset/train/clean/02588_03.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-17 at 10.30.46 PM.jpeg,0
final_dataset/train/clean/clean_train02653.jpg,0
final_dataset/train/clean/clean_train201849.jpg,0
final_dataset/train/clean/clean_train201861.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-06 at 9.41.54 AM (3).jpeg,0
final_dataset/train/clean/00777_04.jpg,0
final_dataset/train/clean/02926_03.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.08.14 PM (6).jpeg,0
final_dataset/train/clean/02062_03.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.38.13 AM (3).jpeg,0
final_dataset/train/clean/clean_train02041.jpg,0
final_dataset/train/clean/00595_05.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-08 at 2.39.01 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-27 at 6.53.57 PM (7).jpeg,0
final_dataset/train/clean/clean_train00865.jpg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.10.13 AM.jpeg,0
final_dataset/train/clean/00531_02.jpg,0
final_dataset/train/clean/clean_train04381.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.15.38 AM (5).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.10.03 PM (2).jpeg,0
final_dataset/train/clean/clean_train03613.jpg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.00.36 PM (5).jpeg,0
final_dataset/train/clean/clean_train02257.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-22 at 5.36.25 PM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-11 at 12.03.54 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 9.06.58 AM (5).jpeg,0
final_dataset/train/clean/00798_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.44.06 AM (4).jpeg,0
final_dataset/train/clean/clean_train100133.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (7).jpeg,0
final_dataset/train/clean/clean_train01945.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-08 at 12.01.58 PM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-26 at 4.35.43 PM (1).jpeg,0
final_dataset/train/clean/clean_train00481.jpg,0
final_dataset/train/clean/03007_03.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.15.38 AM (7).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-30 at 10.57.30 AM (10).jpeg,0
final_dataset/train/clean/clean_train201297.jpg,0
final_dataset/train/clean/clean_train Image 2020-11-26 at 6.14.48 PM.jpeg,0
final_dataset/train/clean/01749_00.jpg,0
final_dataset/train/clean/clean_train Image 2020-09-27 at 6.53.57 PM (5).jpeg,0
final_dataset/train/clean/clean_train02533.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.08.14 PM (4).jpeg,0
final_dataset/train/clean/00829_07.jpg,0
final_dataset/train/clean/02516_07.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.38.13 AM (1).jpeg,0
final_dataset/train/clean/clean_train02269.jpg,0
final_dataset/train/clean/clean_train Image 2020-09-24 at 8.52.38 AM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.39.59 PM (2).jpeg,0
final_dataset/train/clean/clean_train00697.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.44.06 AM (6).jpeg,0
final_dataset/train/clean/clean_train201081.jpg,0
final_dataset/train/clean/02193_07.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (5).jpeg,0
final_dataset/train/clean/clean_train03349.jpg,0
final_dataset/train/clean/00517_04.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-22 at 5.36.25 PM (1).jpeg,0
final_dataset/train/clean/clean_train02725.jpg,0
final_dataset/train/clean/clean_train03361.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 5.16.14 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-08 at 2.18.57 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-15 at 12.58.54 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-12 at 6.25.08 PM (6).jpeg,0
final_dataset/train/clean/clean_train00085.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.46.11 AM.jpeg,0
final_dataset/train/clean/clean_train00913.jpg,0
final_dataset/train/clean/02113_01.jpg,0
final_dataset/train/clean/clean_train201693.jpg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.00.37 PM.jpeg,0
final_dataset/train/clean/pocitos_basura.jpg,0
final_dataset/train/clean/clean_train03229.jpg,0
final_dataset/train/clean/clean_train02137.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 10.19.28 AM (11).jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-25 at 11.46.57 AM (5).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-06 at 9.41.54 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-03 at 2.30.07 PM.jpeg,0
final_dataset/train/clean/clean_13.jpg,0
final_dataset/train/clean/01638_00.jpg,0
final_dataset/train/clean/01132_04.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 3.38.05 PM (13).jpeg,0
final_dataset/train/clean/clean_train201453.jpg,0
final_dataset/train/clean/clean_train201321.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-08 at 2.21.55 PM (8).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 8.43.05 PM (1).jpeg,0
final_dataset/train/clean/clean_train201309.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-20 at 7.14.11 PM (8).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.46.10 AM (4).jpeg,0
final_dataset/train/clean/clean_train Image 2020-12-27 at 12.39.22 PM (2).jpeg,0
final_dataset/train/clean/clean_12.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 10.16.12 AM (4).jpeg,0
final_dataset/train/clean/clean_train02485.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-11 at 8.24.43 PM (11).jpeg,0
final_dataset/train/clean/clean_train200229.jpg,0
final_dataset/train/clean/00124_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 1.09.51 PM (2).jpeg,0
final_dataset/train/clean/00540_01.jpg,0
final_dataset/train/clean/clean_train201645.jpg,0
final_dataset/train/clean/clean_train00709.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-04 at 10.35.23 AM (20).jpeg,0
final_dataset/train/clean/clean_train00721.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-25 at 12.48.11 PM (5).jpeg,0
final_dataset/train/clean/00913_07.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 4.59.16 PM (8).jpeg,0
final_dataset/train/clean/02902_01.jpg,0
final_dataset/train/clean/clean_train04369.jpg,0
final_dataset/train/clean/clean_train201057.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 4.32.46 PM.jpeg,0
final_dataset/train/clean/clean_train00133.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 5.07.37 PM (5).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-09 at 12.22.23 AM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-15 at 12.58.55 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-21 at 9.58.11 AM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.18.10 PM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.46.17 PM (2).jpeg,0
final_dataset/train/clean/02193_06.jpg,0
final_dataset/train/clean/01053_00.jpg,0
final_dataset/train/clean/clean_train02917.jpg,0
final_dataset/train/clean/02144_04.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (11).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.03.36 PM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-19 at 12.21.09 PM (3).jpeg,0
final_dataset/train/clean/clean_train00325.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.15.37 AM (6).jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-20 at 7.02.49 PM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-27 at 6.53.57 PM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2021-02-11 at 9.37.49 AM.jpeg,0
final_dataset/train/clean/clean_train201597.jpg,0
final_dataset/train/clean/clean_train01909.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-15 at 8.31.55 AM (1).jpeg,0
final_dataset/train/clean/clean_train01921.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-14 at 10.03.56 AM (2).jpeg,0
final_dataset/train/clean/02711_07.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-30 at 4.11.19 PM.jpeg,0
final_dataset/train/clean/01566_01.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.18.11 PM (9).jpeg,0
final_dataset/train/clean/clean_train02569.jpg,0
final_dataset/train/clean/clean_4.jpg,0
final_dataset/train/clean/00122_04.jpg,0
final_dataset/train/clean/clean_train02233.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.08.14 PM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 9.05.13 AM.jpeg,0
final_dataset/train/clean/01211_05.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.44.06 AM (1).jpeg,0
final_dataset/train/clean/03056_00.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-17 at 10.31.20 PM.jpeg,0
final_dataset/train/clean/01190_04.jpg,0
final_dataset/train/clean/clean_train00829.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.39.59 PM (5).jpeg,0
final_dataset/train/clean/clean_train03313.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.47.51 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.10.03 PM (7).jpeg,0
final_dataset/train/clean/00207_02.jpg,0
final_dataset/train/clean/01825_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-25 at 12.56.49 PM (2).jpeg,0
final_dataset/train/clean/clean_train00961.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-12 at 6.25.08 PM (1).jpeg,0
final_dataset/train/clean/clean_train00949.jpg,0
final_dataset/train/clean/01092_01.jpg,0
final_dataset/train/clean/clean_train04285.jpg,0
final_dataset/train/clean/00612_01.jpg,0
final_dataset/train/clean/clean_train Image 2020-09-27 at 5.34.19 PM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-25 at 11.46.57 AM (2).jpeg,0
final_dataset/train/clean/clean_train03529.jpg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.43.46 AM (4).jpeg,0
final_dataset/train/clean/00634_05.jpg,0
final_dataset/train/clean/clean_train200925.jpg,0
final_dataset/train/clean/01155_06.jpg,0
final_dataset/train/clean/clean_49.jpg,0
final_dataset/train/clean/clean_train04093.jpg,0
final_dataset/train/clean/clean_61.jpg,0
final_dataset/train/clean/clean_75.jpg,0
final_dataset/train/clean/01173_02.jpg,0
final_dataset/train/clean/01862_03.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-20 at 7.20.02 PM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 3.38.05 PM (14).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-06 at 9.41.52 AM (5).jpeg,0
final_dataset/train/clean/clean_train202101.jpg,0
final_dataset/train/clean/clean_train02353.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-20 at 7.17.22 PM (3).jpeg,0
final_dataset/train/clean/clean_train04045.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-10 at 11.11.24 AM.jpeg,0
final_dataset/train/clean/clean_train01129.jpg,0
final_dataset/train/clean/clean_train01897.jpg,0
final_dataset/train/clean/01862_02.jpg,0
final_dataset/train/clean/e4b7772b-2780-4b90-8550-aeb9bc5ed7df.jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 10.16.12 AM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.46.10 AM (3).jpeg,0
final_dataset/train/clean/clean_74.jpg,0
final_dataset/train/clean/clean_60.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-11 at 8.24.43 PM (16).jpeg,0
final_dataset/train/clean/clean_train03925.jpg,0
final_dataset/train/clean/clean_48.jpg,0
final_dataset/train/clean/clean_train Image 2020-11-16 at 8.37.14 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-06 at 9.41.55 AM (9).jpeg,0
final_dataset/train/clean/clean_train Image 2020-10-20 at 7.22.23 PM (4).jpeg,0
final_dataset/train/clean/01509_00.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-12 at 9.00.06 PM.jpeg,0
final_dataset/train/clean/clean_train200529.jpg,0
final_dataset/train/clean/01669_02.jpg,0
final_dataset/train/clean/clean_train01465.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-14 at 9.17.47 AM (1).jpeg,0
final_dataset/train/clean/01421_01.jpg,0
final_dataset/train/clean/4eb6b979-6cf5-4f42-a749-da95efef9402.jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.10.03 PM (13).jpeg,0
final_dataset/train/clean/clean_train001.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-31 at 9.28.16 AM (2).jpeg,0
final_dataset/train/clean/clean_train04333.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.18.10 PM (6).jpeg,0
final_dataset/train/clean/clean_train00169.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 9.06.57 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-09-20 at 7.02.50 PM (2).jpeg,0
final_dataset/train/clean/01354_00.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 10.19.28 AM (6).jpeg,0
final_dataset/train/clean/00207_03.jpg,0
final_dataset/train/clean/clean_train Image 2020-06-29 at 1.55.31 PM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.38.12 AM (9).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (16).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-12 at 6.25.07 PM (10).jpeg,0
final_dataset/train/clean/clean_train02965.jpg,0
final_dataset/train/clean/01311_04.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.03.36 PM (6).jpeg,0
final_dataset/train/clean/02879_06.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-25 at 3.56.28 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-19 at 12.21.09 PM (4).jpeg,0
final_dataset/train/clean/clean_5.jpg,0
final_dataset/train/clean/03013_05.jpg,0
final_dataset/train/clean/01813_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-09-27 at 6.53.58 PM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.15.37 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 9.06.58 AM.jpeg,0
final_dataset/train/clean/clean_train202089.jpg,0
final_dataset/train/clean/00840_03.jpg,0
final_dataset/train/clean/clean_train02581.jpg,0
final_dataset/train/clean/02524_07.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.13.05 PM (14).jpeg,0
final_dataset/train/clean/clean_train03853.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 9.06.57 AM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.47.51 AM (2).jpeg,0
final_dataset/train/clean/00968_02.jpg,0
final_dataset/train/clean/clean_7.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 10.19.28 AM (4).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-15 at 12.58.56 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.18.10 PM (4).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 9.05.13 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-09 at 12.23.55 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-24 at 7.55.39 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.15.37 AM (3).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-14 at 9.17.48 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.00.33 PM (6).jpeg,0
final_dataset/train/clean/3f53a459-b46f-4e87-90ac-f9e43cc23320.jpeg,0
final_dataset/train/clean/clean_train02797.jpg,0
final_dataset/train/clean/00198_00.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.03.36 PM (4).jpeg,0
final_dataset/train/clean/clean_train01513.jpg,0
final_dataset/train/clean/clean_train201741.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.10.04 PM (9).jpeg,0
final_dataset/train/clean/b49baae2-40f9-4110-bec9-38a841f27464.jpeg,0
final_dataset/train/clean/clean_train01261.jpg,0
final_dataset/train/clean/clean_train201033.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-21 at 9.54.56 AM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-19 at 12.21.09 PM (6).jpeg,0
final_dataset/train/clean/clean_train01249.jpg,0
final_dataset/train/clean/clean_train00157.jpg,0
final_dataset/train/clean/clean_train003.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.43.32 PM (8).jpeg,0
final_dataset/train/clean/02369_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.46.10 AM (1).jpeg,0
final_dataset/train/clean/03001_07.jpg,0
final_dataset/train/clean/01798_06.jpg,0
final_dataset/train/clean/clean_train02185.jpg,0
final_dataset/train/clean/clean_train201153.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-11 at 5.39.58 PM.jpeg,0
final_dataset/train/clean/clean_train201621.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-15 at 9.23.29 AM (1).jpeg,0
final_dataset/train/clean/clean_train200517.jpg,0
final_dataset/train/clean/clean_train201609.jpg,0
final_dataset/train/clean/clean_train00745.jpg,0
final_dataset/train/clean/clean_train Image 2020-10-20 at 7.17.22 PM (1).jpeg,0
final_dataset/train/clean/clean_train200265.jpg,0
final_dataset/train/clean/clean_train00037.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 5.16.16 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2021-01-11 at 9.38.36 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.10.03 PM (11).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-07 at 6.48.59 PM.jpeg,0
final_dataset/train/clean/clean_76.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 4.59.16 PM (11).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-24 at 5.25.30 PM (2).jpeg,0
final_dataset/train/clean/00659_03.jpg,0
final_dataset/train/clean/clean_62.jpg,0
final_dataset/train/clean/clean_89.jpg,0
final_dataset/train/clean/clean_train201345.jpg,0
final_dataset/train/clean/clean_train01117.jpg,0
final_dataset/train/clean/clean_train200073.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 4.32.46 PM (1).jpeg,0
final_dataset/train/clean/01026_01.jpg,0
final_dataset/train/clean/02388_00.jpg,0
final_dataset/train/clean/clean_train02437.jpg,0
final_dataset/train/clean/00771_03.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-18 at 6.57.18 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-27 at 3.44.11 PM (2).jpeg,0
final_dataset/train/clean/clean_88.jpg,0
final_dataset/train/clean/clean_train03073.jpg,0
final_dataset/train/clean/00659_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-12 at 6.25.08 PM (3).jpeg,0
final_dataset/train/clean/clean_63.jpg,0
final_dataset/train/clean/clean_77.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-14 at 9.17.48 AM (2).jpeg,0
final_dataset/train/clean/00817_06.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-08 at 2.21.54 PM (2).jpeg,0
final_dataset/train/clean/clean_train201393.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-16 at 1.46.00 AM (2).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-19 at 10.25.03 AM (9).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-06 at 9.41.52 AM (7).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.38.13 AM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-22 at 5.36.24 PM.jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-09 at 4.22.18 PM.jpeg,0
final_dataset/train/clean/clean_train03265.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 3.38.05 PM (16).jpeg,0
final_dataset/train/clean/clean_train03517.jpg,0
final_dataset/train/clean/clean_train00793.jpg,0
final_dataset/train/clean/clean_train Image 2020-12-30 at 9.06.18 AM (1).jpeg,0
final_dataset/train/clean/clean_train Image 2020-08-20 at 7.38.13 AM (4).jpeg,0
final_dataset/train/clean/clean_train Image 2020-05-09 at 2.08.14 PM (1).jpeg,0
final_dataset/train/clean/ERA8QOGXsAEavKv.jpeg,0
final_dataset/train/clean/clean_train002.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-06 at 9.47.09 AM.jpeg,0
final_dataset/train/clean/00923_02.jpg,0
final_dataset/train/clean/clean_train00181.jpg,0
final_dataset/train/clean/00198_01.jpg,0
final_dataset/train/clean/clean_train Image 2020-08-11 at 9.54.55 AM (2).jpeg,0
final_dataset/train/clean/clean_train00817.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-30 at 10.57.30 AM (9).jpeg,0
final_dataset/train/clean/clean_train03649.jpg,0
final_dataset/train/clean/clean_train02557.jpg,0
final_dataset/train/clean/clean_train Image 2020-05-10 at 3.38.05 PM (8).jpeg,0
final_dataset/train/clean/clean_train Image 2020-07-24 at 9.06.58 AM (2).jpeg,0
final_dataset/train/clean/clean_train202077.jpg,0
final_dataset/train/clean/clean_6.jpg,0
final_dataset/train/clean/clean_train Image 2021-02-09 at 9.00.36 PM (2).jpeg,0
final_dataset/train/clean/clean_train03661.jpg,0
final_dataset/train/clean/00217_05.jpg,0
final_dataset/train/clean/clean_train Image 2020-11-20 at 2.53.09 PM.jpeg,0
final_dataset/train/clean/00940_02.jpg,0
final_dataset/train/clean/clean_train Image 2020-07-26 at 4.35.43 PM (6).jpeg,0
